Assets,top_left_X,top_left_Y,bottom_right_X,top_right_Y,height,width,total_image_height,total_image_width
427bf316b866d8b20a30866426c66e09,334.0,404.0,580.0,481.0,77.0,246.0,500.0,600.0
adunit-simple-feast-build-for-industry-survey-q1-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-facebook-conversational-commerce-3-0-vn-unit1-v2-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-hitmans-wifes-body-guard-user-choice-unit1-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09d86d1539357a20fd04a53d000e8471,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
e5c648e39c7860bf0e70f4b02ecafbdf,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-mouser-user-choice-v3-canada-cpe-av-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-chanel-j12-tw-black-en-2022-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5c58461a764afd15c527c9c8b3a054b2,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
44799b510c8a525e9baaa4729e200efa,123.0,790.0,477.0,870.0,80.0,354.0,900.0,600.0
adunit-facebook-conversational-commerce-3-0-th-unit2-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-lionsgate-uwomt-user-slider-sensory-video-final-tune2-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b68a3a78534ac964f4eddfb8d767bbe0,87.0,191.0,270.0,226.0,35.0,183.0,500.0,600.0
8bf41e73b0b48e4bc86fba470d3af1a8,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
caf88bb6688890e82c30fb408ec4e76f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-hitmans-wifes-body-guard-user-choice-unit2-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3a63ee9cd0c128a7e97a7620a82b3678,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
d93555b29bb180a19395c58cb97a5065,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-lionsgate-moonfall-parallax-cta3-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-scotch-brite-scrub-dots-sponge-tap-thai-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9b2e41fdabcefdda0a86803e415a8c98,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-mouser-user-choice-v3-uk-cpe-av-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-lionsgate-uwomt-bio-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-yamaha-wolverine-user-choice-cpe-v2-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f50ff5f8d3f50ecaccadf63345ec16bc,127.0,138.0,491.0,214.0,76.0,364.0,900.0,600.0
adunit-hitmans-wifes-body-guard-user-choice-unit1-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-nestle-maggi-varieties-bouillon-ar-ksa-v1-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f52568446cd557df708c44efb668789c,131.0,399.0,445.0,457.0,58.0,314.0,500.0,600.0
471b3c709ca35b4765c096beb835bcc3,210.0,255.0,238.0,293.0,38.0,28.0,500.0,600.0
adunit-jaguar-nameplate-refresh-v2-mfcc-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-mouser-user-choice-cpe-av-aus-nz-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-mouser-user-choice-v2-cpe-aus-nz-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9e45326648ea56b095dfe34466ce6018,0.0,36.0,600.0,371.0,335.0,600.0,500.0,600.0
73501a5fc5b60fea475b301aae4a3731,0.0,0.0,600.0,900.0,900.0,600.0,900.0,600.0
86782260310be394dce33ef91955a716,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-ggpoker-spin-and-gold-sensory-v1-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ba9ca629a79e79a0b652b5b275ecd5e1,192.0,435.0,409.0,490.0,55.0,217.0,500.0,600.0
f7f9e79ae3506b8c75810cae2ce276e7,187.0,170.0,412.0,227.0,57.0,225.0,500.0,600.0
034c0fa142311896c1b1b6900487d2fb,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-ihop-windows3-2021-mob,60.0,769.0,539.0,834.0,65.0,479.0,900.0,600.0
e437bb1946e346784d613ce6feba7203,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-yamaha-x2-x4-userchoice-cpe-av-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3f8bf51e4f82aeecc825c4b2a12d92a7,219.0,39.0,399.0,87.0,48.0,180.0,500.0,600.0
8968a702d64524827de2ccf55c802d6c,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
64beae61d488503fcd271af0ff3ea46a,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-lionsgate-moonfall-parallax-cta1-phase-spanish-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-yamaha-rmax-1000-sensory-plus-video-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-lionsgate-spiral-puzzle-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c741653e8c326e65480df0732efe96df,57.0,740.0,262.0,791.0,51.0,205.0,900.0,600.0
adunit-showtime-first-lady-sensory-plus-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-heineken-pure-malt-v2-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dba3929fad20b7650861f74a9414c043,246.0,301.0,505.0,369.0,68.0,259.0,900.0,600.0
9e068e03269af51054a95146bdaf3d45,0.0,383.0,600.0,466.0,83.0,600.0,500.0,600.0
097b04b65ad1608a869f2fb08909a612,68.0,398.0,600.0,568.0,170.0,532.0,900.0,600.0
6c200017bb5cb921e59f6a6c09491ad5,41.0,75.0,298.0,134.0,59.0,257.0,500.0,600.0
9751f5044f0e9ef8e21661bf28c3d88f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-mouser-user-choice-flight4-aus-nz-cpe-av-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-chanel-j12-tw-white-en-2022-v1-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-lionsgate-moonfall-parallax-cta3-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9b9f6e8145aad25f6548fb35775d7fb3,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
3dbee69360ec8c331edd1ac47c4da0ec,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-ihop-ihoppy-hour-save-dollar-5-mpu,201.0,277.0,395.0,318.0,41.0,194.0,500.0,600.0
da2b42ad2deaf5a4f7f3604e0e5038e1,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
fae4bab75ff19f1246fb814deb4efd94,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
cb1ae642e1bdcec602d24344d5d927b5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6e526502767454c66cc93a391846bebd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-heineken-pure-malt-bio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-mouser-user-choice-v3-canada-cpe-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-hennessy-vsop-refik-anadol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-dtc-soccer-swipe-to-catch-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-ntuc-fair-price-christmas-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06c1d5086fb91fd2e62f4c5e29e2759c,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
de22272cbb7ebe2622fa3b847330ccc6,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
4df8be2d1f001c08abee098975068323,61.0,611.0,380.0,741.0,130.0,319.0,900.0,600.0
adunit-lexus-icertified-sensory-video-google-maps-cta-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91aa41c408ad4ff2e688c58c5ffe4e93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9931c8470e7412c45c890f4f7c59c1f4,143.0,324.0,473.0,384.0,60.0,330.0,500.0,600.0
adunit-lionsgate-uwomt-user-slider-sensory-video-final-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-facebook-conversational-commerce-3-0-vn-bio1-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243e1d1c834bb95798ff4e1db49950a3,51.0,432.0,549.0,488.0,56.0,498.0,500.0,600.0
6a9230f97e1bf95266390f0f94c774dd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42b246e4d3bf68de81ab0262a2f05691,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-mouser-user-choice-flight4-aus-nz-cpe-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2407dd6a760fb8ea2054a251cdb5b907,162.0,680.0,438.0,743.0,63.0,276.0,900.0,600.0
4b21d71efe295df873a1d907932dae72,23.0,758.0,558.0,781.0,23.0,535.0,900.0,600.0
b2174dea77ef62674fa5d51c84359984,41.0,75.0,298.0,134.0,59.0,257.0,500.0,600.0
adunit-nestle-maggi-varieties-bouillon-en-kwt-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-lionsgate-uwomt-user-slider-sensory-video-final-tune4-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6ce1941383baf5a5cbfa7cfbb89dbc2,161.0,162.0,471.0,211.0,49.0,310.0,500.0,600.0
de9c6db1311c86407f28feced87dc46b,195.0,435.0,405.0,488.0,53.0,210.0,500.0,600.0
4e262fac1ce05ff65d581d668fc54e86,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
b22916b05fb1e90b8b8d33812483022c,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-lionsgate-americanunderdog-bio-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80399f92f8970d3bc8b26af690768c15,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-engagementplus-ihop-mpu,121.0,353.0,376.0,397.0,44.0,255.0,500.0,600.0
adunit-jaguar-nameplate-refresh-mfcc-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bae285cdb6a38209f32e9e0c5f0a69ce,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
c350b0acd9f7b128c5ba096863e5444b,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-lionsgate-uwomt-user-slider-sensory-video-final-tune3-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-mouser-user-choice-flight4-us-cpe-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-yamaha-rmax2-1000-le-sensory-plus-video-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fdf622b95e3d532398921834f6bbfa38,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
015efcdd8de3698ffc4dad6dabd6664a,6.0,10.0,588.0,899.0,889.0,582.0,900.0,600.0
26a8b89687aab2fafd586a34fc86ed46,92.0,703.0,362.0,778.0,75.0,270.0,900.0,600.0
adunit-heineken-sa-celebrations-bio-v3-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8388c02100992a33a5a08e1e6dbe6204,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
b973c711c94c3261f51e002b853be33d,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
b12b03c2dec5e71fe630d3b06062982a,180.0,428.0,414.0,476.0,48.0,234.0,500.0,600.0
c8fc9c5e6ec515c610c73f772ed5d3a4,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-engagement-plus-ihop-evergreen-olo-drag-right-mpu,58.0,112.0,251.0,166.0,54.0,193.0,500.0,600.0
0aeb1ee8a72ad3c5566cf7a2885dc39b,341.0,666.0,564.0,825.0,159.0,223.0,900.0,600.0
adunit-milk-ctc-swipe-to-catch-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2b5174ee56b69baabe7f799a9de52411,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
459a8be7fbd64cc4719d79b6054de037,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
016534141ab870fdbf1b9c163955924d,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
c486723bb2d768d24036054973b1cebc,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
c76677bf8d4e0e0d6267a8c097957e92,392.0,440.0,511.0,474.0,34.0,119.0,500.0,600.0
eab4ad84efa8e1c830ff47d6e8ad4379,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-mouser-user-choice-flight4-us-cpe-av-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-yamaha-wolverine-user-choice-av-v2-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a19b99c57ec298782b9fbcdde83b9734,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
b429b231c4bcc785642a771a84b58eb2,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-mouser-user-choice-v2-cpe-av-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44495dd7cc8acb29ea1392d6066c43d0,178.0,426.0,422.0,458.0,32.0,244.0,500.0,600.0
adunit-chevy-600-1200-hotspot-explorer-cpe-av-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4c3bb41d4f40f39842b7b8d3f536366a,200.0,766.0,403.0,813.0,47.0,203.0,900.0,600.0
ddef3dc6e16e17bb53b7ba66a400308b,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-yamaha-wolverine-user-choice-cpe-reuse-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bb8342d60fc04fb8c4fcfdbc3025f4d9,294.0,552.0,565.0,629.0,77.0,271.0,900.0,600.0
adunit-mouser-user-choice-v2-cpe-av-uk-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624c1fc48eda8c49a470567317891825,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-mouser-user-choice-flight4-aus-nz-cpe-av-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ee8ae60b2e46e44da79fb7e59b07eae4,0.0,0.0,600.0,900.0,900.0,600.0,900.0,600.0
adunit-mouser-user-choice-cpe-us-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-mouser-user-choice-cpe-av-canada-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-lionsgate-moonfall-parallax-dec-get-tickets-v2-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ed3071a667a11cc56e88ae0489bfe6aa,0.0,0.0,600.0,900.0,900.0,600.0,900.0,600.0
9afba90addb72bcdbab265b3492540e1,0.0,0.0,600.0,900.0,900.0,600.0,900.0,600.0
afacaf5b3063c23f8231cc01be74aa1d,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
92c16abb4f96ac15f03501d3d4fbda05,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-engagementplus-ihop-mob,190.0,696.0,498.0,761.0,65.0,308.0,900.0,600.0
adunit-windhoek-beer-year-end-2021-bio-v3-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-nestle-maggi-varieties-bouillon-ar-uae-v1-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f4fc8ed9cf50e6f77bb14054b88ee2cd,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
64df515c2e4b954d029301fbc14db84a,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
40a448ee93f85a6f94825b7afc1337b0,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
2443bd3b890824acecbe32659b9a1246,33.0,326.0,436.0,437.0,111.0,403.0,900.0,600.0
7ed73c1cc404f9956d26c5f58de72b2f,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
90455f5ace15860874965eabd081b6f2,214.0,407.0,387.0,460.0,53.0,173.0,500.0,600.0
adunit-chevy-hotspot-cpe-av-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-facebook-conversational-commerce-3-0-vn-bio2-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
