Assets,number_of_files,all_files,concat
adunit-cartier-panthere-2021-fy22-mpu,26,"['logo.png', 'start-bg.png', 'arrowl2.png', 'watch-shadow.png', 'bracelet-3.png', 'end-bg-watch.png', 'frame.png', 'watch1.png', 'bracelet-2.png', 'end-bg-bracelet.png', 'watch3.png', 'cta-watch.png', 'bracelet-1.png', 'arrowr2.png', 'bracelet-shadow.png', 'watch4.png', 'cta-bracelet.png', 'arrowl.png', 'bracelet-start.png', 'watch-start.png', 'watch2.png', 'arrowr.png', 'swipel.png', 'browse.png', 'swiper.png', 'cta-arrow.png']",logo.png start-bg.png arrowl2.png watch-shadow.png bracelet-3.png end-bg-watch.png frame.png watch1.png bracelet-2.png end-bg-bracelet.png watch3.png cta-watch.png bracelet-1.png arrowr2.png bracelet-shadow.png watch4.png cta-bracelet.png arrowl.png bracelet-start.png watch-start.png watch2.png arrowr.png swipel.png browse.png swiper.png cta-arrow.png
b42473e8fdb0b3d6ea798f4118ef23aa,26,"['endtext.png', 'pre-footer.png', 'video.mp4', 'glow.png', 'pre-footer-1.png', 'post-cta.png', 'click.png', 'cta.png', 'pre-cta.png', 'laser-light.png', 'click-mpu.png', 'click-full.png', 'laser.png', 'shade.png', 'engagement_animation.png', 'border.png', 'head-light.png', 'cta-watch-now-correct-upadte.png', '_preview.png', 'engagement_instruction.png', 'swipe.png', 'endframe.jpg', 'landing_2.png', 'landing_1.jpg', 'cta-watch-now-correct.png', 'clickthrough.png']",endtext.png pre-footer.png video.mp4 glow.png pre-footer-1.png post-cta.png click.png cta.png pre-cta.png laser-light.png click-mpu.png click-full.png laser.png shade.png engagement_animation.png border.png head-light.png cta-watch-now-correct-upadte.png _preview.png engagement_instruction.png swipe.png endframe.jpg landing_2.png landing_1.jpg cta-watch-now-correct.png clickthrough.png
adunit-lexus-video-carousel-mob,18,"['game_text_2.png', 'logo.png', 'cta.png', 'game_text.png', 'engagement_animation.png', 'game_text_3.png', 'end-old.png', 'engagement_instruction.png', 'landing_2.png', 'advertised_item_3.png', 'landing_1.png', 'video-play.png', 'advertised_item.png', 'endframe.png', 'fs-vid.mp4', 'game_engagement_1.png', 'game_engagement_2.png', 'advertised_item_2.png']",game_text_2.png logo.png cta.png game_text.png engagement_animation.png game_text_3.png end-old.png engagement_instruction.png landing_2.png advertised_item_3.png landing_1.png video-play.png advertised_item.png endframe.png fs-vid.mp4 game_engagement_1.png game_engagement_2.png advertised_item_2.png
07f3a0ee847117a81ff9183befca007a,12,"['game_1.jpg', 'video.mp4', 'cta-compact.png', 'click.png', 'cta.png', '_preview.png', 'instruction-screen-fr.png', 'engagement_animation_1.png', 'instruction - screen.jpg', 'cta-fr.png', 'end.png', 'cta-compact-move.png']",game_1.jpg video.mp4 cta-compact.png click.png cta.png _preview.png instruction-screen-fr.png engagement_animation_1.png instruction - screen.jpg cta-fr.png end.png cta-compact-move.png
db69df88f5a7b1540d4ff829bffb97f9,13,"['video.mp4', 'logo.jpg', 'grease.png', 'cta.png', 'open.png', 'chicken.png', 'engagement_animation.png', 'open-placeholder.png', 'video-start.jpg', '_preview.png', 'video-end.jpg', 'landing_text.png', 'advertised_item.png']",video.mp4 logo.jpg grease.png cta.png open.png chicken.png engagement_animation.png open-placeholder.png video-start.jpg _preview.png video-end.jpg landing_text.png advertised_item.png
06c1d5086fb91fd2e62f4c5e29e2759c,17,"['video.mp4', 'end-edison.png', 'game_2.png', 'cta.png', 'end-1.jpg', 'thumbnail.png', 'end-bridgewater.png', 'engagement_instruction_1.png', '_preview.png', 'engagement_animation_1.png', 'thumbnail-new.jpg', 'game_1.png', 'fr-2-img.png', 'landing_1.png', 'end-brooklyn.png', 'end-allentown.png', 'end-farmingdale.png']",video.mp4 end-edison.png game_2.png cta.png end-1.jpg thumbnail.png end-bridgewater.png engagement_instruction_1.png _preview.png engagement_animation_1.png thumbnail-new.jpg game_1.png fr-2-img.png landing_1.png end-brooklyn.png end-allentown.png end-farmingdale.png
783719d2b23ee967711abba9de4e7884,19,"['thumbnail.jpg', 'landing_2.jpg', 'video.mp4', 'MPU-click-area.png', 'end-sharon.png', 'cta.png', 'end-bg.jpg', 'engagement_animation.png', 'end-willowgrove.png', '_preview.png', 'engagement_instruction.png', 'landing_1.jpg', 'end-framingdale.png', 'advertised_item.png', 'fr-2-copy-bos.png', 'endframe.png', 'end-allentown.png', 'fr-2-copy-ny.png', 'fr-2-copy.png']",thumbnail.jpg landing_2.jpg video.mp4 MPU-click-area.png end-sharon.png cta.png end-bg.jpg engagement_animation.png end-willowgrove.png _preview.png engagement_instruction.png landing_1.jpg end-framingdale.png advertised_item.png fr-2-copy-bos.png endframe.png end-allentown.png fr-2-copy-ny.png fr-2-copy.png
c94556717fc1d3783d27f51ae1b5350e,40,"['icon-2a-swap.png', 'endtext.png', 'logo.png', 'icon-1c-swap.png', 'icon-2b-swap-with-shadow.png', 'SET-1-STANDEE-SWAP-3.png', 'icon-3b.png', 'text-2020.png', 'SET-2-STANDEE-SWAP.png', 'icon-3d.png', 'SET-1-STANDEE.png', 'icon-1a-swap.png', 'engagement-frame.jpg', 'end-text-1.png', 'end-tnc.png', 'end-text-2.png', 'SET-2-STANDEE-SWAP-2.png', 'icon-1a.png', 'engagement_animation.png', 'tnc-start-banner-swap.png', 'tnc.png', 'FG.png', 'icon-2c-swap.png', '_preview.png', 'icon-3c.png', 'icon-1b.png', 'BG.jpg', 'engagement_instruction.png', 'FG-swap-2.png', 'icon-2a.png', 'icon-2b.png', 'icon-1c.png', 'icon-1b-swap.png', 'tnc-blank-banner-full.png', 'start-logo.png', 'clickable-area.jpg', 'SET-2-STANDEE.png', 'icon-2c.png', 'tnc-end-banner-swap.png', 'icon-3a.png']",icon-2a-swap.png endtext.png logo.png icon-1c-swap.png icon-2b-swap-with-shadow.png SET-1-STANDEE-SWAP-3.png icon-3b.png text-2020.png SET-2-STANDEE-SWAP.png icon-3d.png SET-1-STANDEE.png icon-1a-swap.png engagement-frame.jpg end-text-1.png end-tnc.png end-text-2.png SET-2-STANDEE-SWAP-2.png icon-1a.png engagement_animation.png tnc-start-banner-swap.png tnc.png FG.png icon-2c-swap.png _preview.png icon-3c.png icon-1b.png BG.jpg engagement_instruction.png FG-swap-2.png icon-2a.png icon-2b.png icon-1c.png icon-1b-swap.png tnc-blank-banner-full.png start-logo.png clickable-area.jpg SET-2-STANDEE.png icon-2c.png tnc-end-banner-swap.png icon-3a.png
adunit-chevy-600-1200-hotspot-explorer-cpe-mob,13,"['homecharginglegal.png', 'logo.png', 'bgwithhotspots.png', 'supercruiselegal.png', 'hotspot1.png', 'hotspot3.png', 'tapandhold.png', 'instructions.png', 'hotspot2.png', 'bgwithhotspots.jpg', 'postcopy.png', 'connectedlegal.png', 'bg.jpg']",homecharginglegal.png logo.png bgwithhotspots.png supercruiselegal.png hotspot1.png hotspot3.png tapandhold.png instructions.png hotspot2.png bgwithhotspots.jpg postcopy.png connectedlegal.png bg.jpg
3f08e75ebd9b0ca68ffd298893647a13,17,"['game_1.jpg', 'logo.png', 'video.mp4', 'cta.png', 'terms.jpg', 'ginger-beer-smaller.png', 'engagement_animation.png', '_preview.png', 'click_area.png', 'end_text.png', 'engagement_instruction.png', 'endframe.jpg', 'landing_2.png', 'landing_1.jpg', 'cta-white.png', 'ginger-beer.png', 'cta-white-drop-shadow.png']",game_1.jpg logo.png video.mp4 cta.png terms.jpg ginger-beer-smaller.png engagement_animation.png _preview.png click_area.png end_text.png engagement_instruction.png endframe.jpg landing_2.png landing_1.jpg cta-white.png ginger-beer.png cta-white-drop-shadow.png
9a09184e03a21be85b165f66d6d1c121,21,"['end_text_1.png', 'logo.png', 'video.mp4', 'end_text_2.png', 'logo_end.png', 'engagement_animation.png', 'border.png', '_preview.png', 'f1-photo.jpg', 'cta.jpg', 'engagement_instruction.png', 'f5-copyREV.png', 'cta_video.jpg', 'end-screen-transiton-jpg.jpg', 'logo_video.png', 'f1-tap-gesture.png', 'landing.png', 'endframe.png', 'f5-photo.jpg', 'mpu-click.png', 'f1-photo-rev.png']",end_text_1.png logo.png video.mp4 end_text_2.png logo_end.png engagement_animation.png border.png _preview.png f1-photo.jpg cta.jpg engagement_instruction.png f5-copyREV.png cta_video.jpg end-screen-transiton-jpg.jpg logo_video.png f1-tap-gesture.png landing.png endframe.png f5-photo.jpg mpu-click.png f1-photo-rev.png
c5d9fdf57215e5dbec5cc42419090749,22,"['video.mp4', 'endcard-bg.jpg', 'endcard-cta-2.png', 'video-cta.jpg', 'f1-gesture.png', 'fs-engage.png', 'Title.png', 'video-bg.jpg', 'endcard-cta.jpg', 'f1-earth.png', 'f1-moon-rev.png', 'video-copy.png', '_preview.png', 'f1-movie-info.png', 'f1-movie-info-cta-3.png', 'video-placeholder.jpg', 'f1-bg.jpg', 'f1-instructions.png', 'video-logo.png', 'endcard-cta-3.png', 'endcard-copy.png', 'f1-moon.png']",video.mp4 endcard-bg.jpg endcard-cta-2.png video-cta.jpg f1-gesture.png fs-engage.png Title.png video-bg.jpg endcard-cta.jpg f1-earth.png f1-moon-rev.png video-copy.png _preview.png f1-movie-info.png f1-movie-info-cta-3.png video-placeholder.jpg f1-bg.jpg f1-instructions.png video-logo.png endcard-cta-3.png endcard-copy.png f1-moon.png
adunit-livspace-before-after-in-mpu,16,"['img3-b.png', 'divider.png', 'logo.png', 'bg.png', 'cta.png', 'choice_1.png', 'engagement_animation.png', 'mask1.png', 'img2-b.png', 'engagement_instruction.png', 'mask2.png', 'choice_3.png', 'choice_2.png', 'endframe.png', 'mask3.png', 'img1-b.png']",img3-b.png divider.png logo.png bg.png cta.png choice_1.png engagement_animation.png mask1.png img2-b.png engagement_instruction.png mask2.png choice_3.png choice_2.png endframe.png mask3.png img1-b.png
adunit-mouser-user-choice-v3-aus-nz-cpe-av-mpu,13,"['logo.png', 'landing_3.png', 'background.png', 'cta.png', 'engagement_animation_3.png', 'endframe_3.png', 'engagement_animation_1.png', 'landing_2.png', 'landing_4.png', 'engagement_animation_2.png', 'endframe_2.png', 'landing_1.png', 'endframe_1.png']",logo.png landing_3.png background.png cta.png engagement_animation_3.png endframe_3.png engagement_animation_1.png landing_2.png landing_4.png engagement_animation_2.png endframe_2.png landing_1.png endframe_1.png
7110d440d9d424eec0ddb5f114058c06,16,"['thumbnail.jpg', 'landing_2.jpg', 'video.mp4', 'MPU-click-area.png', 'cta.png', 'rev2-end-willowgrove.png', 'end-bg.jpg', 'rev-end-willowgrove.png', 'engagement_animation.png', '_preview.png', 'engagement_instruction.png', 'landing_1.jpg', 'advertised_item.png', 'endframe.png', 'end-allentown.png', 'fr-2-copy.png']",thumbnail.jpg landing_2.jpg video.mp4 MPU-click-area.png cta.png rev2-end-willowgrove.png end-bg.jpg rev-end-willowgrove.png engagement_animation.png _preview.png engagement_instruction.png landing_1.jpg advertised_item.png endframe.png end-allentown.png fr-2-copy.png
265680a6c85f2381bb49965579b0fd89,12,"['logo.png', 'video.mp4', 'terms-end.png', 'sub.png', 'cta.png', 'engagement_animation.png', 'landing.jpg', 'terms.png', '_preview.png', 'engagement_instruction.png', 'endframe.jpg', 'slide.png']",logo.png video.mp4 terms-end.png sub.png cta.png engagement_animation.png landing.jpg terms.png _preview.png engagement_instruction.png endframe.jpg slide.png
adunit-showtime-dexture-post-mob,10,"['game_1.jpg', 'logo.png', 'video.mp4', 'game_2.jpg', 'cta.png', 'engagement_animation.png', 'engagement_instruction.png', 'endframe.jpg', 'end-bg-old.jpg', 'bg-after-hires.jpg']",game_1.jpg logo.png video.mp4 game_2.jpg cta.png engagement_animation.png engagement_instruction.png endframe.jpg end-bg-old.jpg bg-after-hires.jpg
adunit-facebook-conversational-commerce-3-0-th-unit2-mpu,15,"['bg.png', 'video2.mp4', 'cta.png', 'play-bottom.png', 'option-2-video-end-partner-th.png', 'option-1-video-end-partner-th.png', 'option-2-start.png', 'option-1-start.png', 'fg-1-th.png', 'option-2-video-start-th.png', 'option-1-video-start-th.png', 'video1.mp4', 'option-1-video-bg.png', 'play-top.png', 'option-2-video-bg.png']",bg.png video2.mp4 cta.png play-bottom.png option-2-video-end-partner-th.png option-1-video-end-partner-th.png option-2-start.png option-1-start.png fg-1-th.png option-2-video-start-th.png option-1-video-start-th.png video1.mp4 option-1-video-bg.png play-top.png option-2-video-bg.png
28b455751eabbf79d899fc9a4c6f151e,24,"['game-2.png', 'landingtext.png', 'game_2.png', 'landing_3.png', 'f2-game-1.png', 'f2-game-3.png', 'endcard.jpg', 'engagement_animation.png', 'mpu-clickthrough.png', '_preview.png', 'game-1.png', 'cta.jpg', 'mpu-engage.png', 'engagement_instruction.png', 'endcard-cta.png', 'game-3.png', 'game_1.png', 'landing_2.png', 'f2-game-2.png', 'landing_1.png', 'endframe.png', 'fbg.jpg', 'mpu-click.png', 'title.png']",game-2.png landingtext.png game_2.png landing_3.png f2-game-1.png f2-game-3.png endcard.jpg engagement_animation.png mpu-clickthrough.png _preview.png game-1.png cta.jpg mpu-engage.png engagement_instruction.png endcard-cta.png game-3.png game_1.png landing_2.png f2-game-2.png landing_1.png endframe.png fbg.jpg mpu-click.png title.png
adunit-yamaha-x4-seonsory-plus-mob,16,"['5.png', '12.png', 'cta.png', '8.png', '9.png', '7.png', '_preview.png', '6.png', 'start-bg.jpg', '2.png', 'end-screen.jpg', '1.png', '10.png', '3.png', '4.png', '11.png']",5.png 12.png cta.png 8.png 9.png 7.png _preview.png 6.png start-bg.jpg 2.png end-screen.jpg 1.png 10.png 3.png 4.png 11.png
b4d26946d68754d77027cc419d36892f,18,"['game_2.png', 'click.png', 'game_10.png', 'game_7.png', 'end-bg.jpg', 'game_3.png', 'game_4.png', 'game_12.png', 'game_8.png', 'game_11.png', 'game_9.png', '_preview.png', 'rev-rmax2-1.png', 'cta.jpg', 'game_6.png', 'game_1.png', 'game_5.png', 'landing_1.jpg']",game_2.png click.png game_10.png game_7.png end-bg.jpg game_3.png game_4.png game_12.png game_8.png game_11.png game_9.png _preview.png rev-rmax2-1.png cta.jpg game_6.png game_1.png game_5.png landing_1.jpg
6d72ce3e20781f20fb420b30d3dd8b0e,11,"['video.mp4', 'cta.png', 'end-1.jpg', 'engagement_animation.png', '_preview.png', 'engagement_instruction.png', 'landing_2.png', 'landing_1.png', 'advertised_item.png', 'endframe.png', 'fr-2-copy.png']",video.mp4 cta.png end-1.jpg engagement_animation.png _preview.png engagement_instruction.png landing_2.png landing_1.png advertised_item.png endframe.png fr-2-copy.png
4247849793e2e0d3082ee5151a7e9416,17,"['end_text_1.png', 'video.mp4', 'cta_2.png', 'end_text_1_ch.png', 'cta.png', 'engagement_animation.png', 'end_bg.png', 'tt2.png', '_preview.png', 'scrub.png', 'end_tt.png', 'engagement_instruction.png', 'game_1.png', 'landing_2.png', 'landing_1.jpg', 'endframe.png', 'bg2.jpg']",end_text_1.png video.mp4 cta_2.png end_text_1_ch.png cta.png engagement_animation.png end_bg.png tt2.png _preview.png scrub.png end_tt.png engagement_instruction.png game_1.png landing_2.png landing_1.jpg endframe.png bg2.jpg
26891312da99dd6e651fd179d1ff0faf,18,"['endtext.png', 'f1-instructions-bottom.png', 'CIRCLE.png', 'logo.png', 'f5-bg.png', 'cta.png', 'f5-cta.png', 'X.png', 'f1-instructions-top-rev.png', 'f1-bg.png', '_preview.png', 'engagement_instruction.png', 'f5-cta-rev.png', 'TRIANGLE.png', 'endframe.png', 'f1-instructions-top.png', 'SQUARE.png', 'headline-2.png']",endtext.png f1-instructions-bottom.png CIRCLE.png logo.png f5-bg.png cta.png f5-cta.png X.png f1-instructions-top-rev.png f1-bg.png _preview.png engagement_instruction.png f5-cta-rev.png TRIANGLE.png endframe.png f1-instructions-top.png SQUARE.png headline-2.png
adunit-volks-wagen-2021-new-polo-v2-v3-mpu,8,"['logo.png', 'engagement_animation.png', 'video_1.mp4', 'landing_2.png', 'endframe_2.png', 'landing_1.png', 'endframe_1.png', 'video_2.mp4']",logo.png engagement_animation.png video_1.mp4 landing_2.png endframe_2.png landing_1.png endframe_1.png video_2.mp4
016534141ab870fdbf1b9c163955924d,18,"['endframe_4.png', 'video.mp4', 'cta.png', 'thumbnail.png', 'engagement_instruction_1.png', 'endframe_7.png', 'endframe_8.png', '_preview.png', 'endframe_3.png', 'engagement_animation_1.png', 'landing_1.jpg', 'endframe_5.png', 'endframe_2.png', 'endframe_6.png', 'landing_1.png', 'endframe_1.jpg', 'game.png', 'game_endframe.png']",endframe_4.png video.mp4 cta.png thumbnail.png engagement_instruction_1.png endframe_7.png endframe_8.png _preview.png endframe_3.png engagement_animation_1.png landing_1.jpg endframe_5.png endframe_2.png endframe_6.png landing_1.png endframe_1.jpg game.png game_endframe.png
adunit-scotch-brite-gamification-thai-mpu,42,"['engagement_instruction_2.png', 'endtext.png', '00.png', 'dirt5.png', 'logo.png', 'dirt3.png', 'sparkle2.png', 'game_2.png', 'sparkle1.png', '04.png', 'cta.png', '03.png', 'countdown.png', 'dirt4.png', 'elements.png', 'bg2.png', 'gametext_2.png', 'dirt1.png', 'engagement_animation_3.png', 'game_3.png', 'game_4.png', 'timerbar.png', 'engagement_instruction_1.png', '05.png', 'engagement_animation_4.png', 'dirt2.png', 'engagement_animation_1.png', 'sparkle3.png', 'dirt6.png', '0.png', 'game_1.png', '02.png', '2.png', 'engagement_animation_2.png', '1.png', 'endframe_2.png', '01.png', 'landing.png', 'gametext_1.png', 'endframe_1.png', '3.png', 'sparkle4.png']",engagement_instruction_2.png endtext.png 00.png dirt5.png logo.png dirt3.png sparkle2.png game_2.png sparkle1.png 04.png cta.png 03.png countdown.png dirt4.png elements.png bg2.png gametext_2.png dirt1.png engagement_animation_3.png game_3.png game_4.png timerbar.png engagement_instruction_1.png 05.png engagement_animation_4.png dirt2.png engagement_animation_1.png sparkle3.png dirt6.png 0.png game_1.png 02.png 2.png engagement_animation_2.png 1.png endframe_2.png 01.png landing.png gametext_1.png endframe_1.png 3.png sparkle4.png
adunit-ihop-ihoppy-hour-20-percent-off-mpu,9,"['endtext.png', 'logo.jpg', 'cta.png', 'border.png', 'mpu-clickthrough.png', '_preview.png', 'landing_2.png', 'advertised_item.png', 'endframe.png']",endtext.png logo.jpg cta.png border.png mpu-clickthrough.png _preview.png landing_2.png advertised_item.png endframe.png
adunit-engagement-plus-ihop-evergreen-olo-drag-left-mpu,10,"['cta.png', 'end-bg.jpg', 'engagement_instruction.jpg', 'rev3-end-bg-stayingin.jpg', 'engagement_animation_1.png', 'preview.png', 'endframe.jpg', 'landing_1.jpg', 'rev-end-bg-stayingin.jpg', 'rev2-end-bg-stayingin.jpg']",cta.png end-bg.jpg engagement_instruction.jpg rev3-end-bg-stayingin.jpg engagement_animation_1.png preview.png endframe.jpg landing_1.jpg rev-end-bg-stayingin.jpg rev2-end-bg-stayingin.jpg
adunit-yamaha-sensory-plus-video-mob,8,"['landing_2.jpg', 'video.mp4', 'landing_3.png', 'vehicle.jpg', 'endframe.jpg', 'landing_1.jpg', 'sound-icon.png', 'mute-icon.png']",landing_2.jpg video.mp4 landing_3.png vehicle.jpg endframe.jpg landing_1.jpg sound-icon.png mute-icon.png
adunit-yamaha-rmax2-1000-le-sensory-plus-video-mpu,2,"['video.mp4', 'endframe.png']",video.mp4 endframe.png
adunit-mouser-user-choice-v2-cpe-av-mpu,13,"['logo.png', 'landing_3.png', 'background.png', 'cta.png', 'engagement_animation_3.png', 'endframe_3.png', 'engagement_animation_1.png', 'landing_2.png', 'landing_4.png', 'engagement_animation_2.png', 'endframe_2.png', 'landing_1.png', 'endframe_1.png']",logo.png landing_3.png background.png cta.png engagement_animation_3.png endframe_3.png engagement_animation_1.png landing_2.png landing_4.png engagement_animation_2.png endframe_2.png landing_1.png endframe_1.png
39825c2c74eae1fd9c73da842617d2da,26,"['landing_text_2.png', 'logo.png', 'end-elf-1.png', 'socks-bottom.png', 'shine-big.png', 'ground-fg-1.png', 'socks-top-enlarge.png', 'landing_text_1.png', 'cta.png', 'mask-elf-1.png', 'end-text-1.png', 'mask-elf-3.png', 'socks-top.png', 'end-card.png', 'end-text-2.png', 'background.jpg', 'end-sock-1.png', 'mask-1.png', '_preview.png', 'engagement_instruction.png', 'mask-elf.png', 'end-elf-2.png', 'mask-elf-2.png', 'landing.png', 'end-sock-2.png', 'end-background_1.jpg']",landing_text_2.png logo.png end-elf-1.png socks-bottom.png shine-big.png ground-fg-1.png socks-top-enlarge.png landing_text_1.png cta.png mask-elf-1.png end-text-1.png mask-elf-3.png socks-top.png end-card.png end-text-2.png background.jpg end-sock-1.png mask-1.png _preview.png engagement_instruction.png mask-elf.png end-elf-2.png mask-elf-2.png landing.png end-sock-2.png end-background_1.jpg
3f749b8fd9e49bca68b5fdc0ca391cd8,16,"['end2.png', 'engagement_instruction_en.png', 'light.png', 'engagement_animation.png', 'end-copy.png', '_preview.png', 'cta_ar.png', 'advertised_item_1.png', 'landing_2.png', 'cta_en.png', 'endlogo.png', 'landing_1.png', 'endframe.png', 'bg.jpg', 'engagement_instruction_ar.png', 'advertised_item_2.png']",end2.png engagement_instruction_en.png light.png engagement_animation.png end-copy.png _preview.png cta_ar.png advertised_item_1.png landing_2.png cta_en.png endlogo.png landing_1.png endframe.png bg.jpg engagement_instruction_ar.png advertised_item_2.png
